District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Hyderabad,Nampally,04-Feb-23,0,18.7,32.4,17.2,65.5,0,58.1
Hyderabad,Nampally,05-Feb-23,0,19.6,33.7,22.4,60.3,0,41.8
Hyderabad,Nampally,06-Feb-23,0,19.5,32.4,21.3,68.4,0,28.3
Hyderabad,Nampally,07-Feb-23,0,21.2,32.8,27.4,71.4,0,23.2
Hyderabad,Nampally,08-Feb-23,0,21.6,33.2,31.7,76.7,0,21.9
Hyderabad,Nampally,09-Feb-23,0,21.8,33.7,26.6,68.6,0,14.7
Hyderabad,Nampally,10-Feb-23,0,19.1,33.8,21.4,69.3,0,52.8
Hyderabad,Nampally,11-Feb-23,0,19.3,33.9,15.4,57.7,0,19.2
Hyderabad,Nampally,12-Feb-23,0,20.6,34.7,13.4,61.3,0,65.1
Hyderabad,Nampally,13-Feb-23,0,20.9,35.1,16.1,50.7,0,24.6
Hyderabad,Nampally,14-Feb-23,0,18.7,32.8,13.5,59.5,0,15.5
Hyderabad,Nampally,15-Feb-23,0,19,33,9.7,61.1,0,14
Hyderabad,Nampally,16-Feb-23,0,19.4,33.9,11.9,59.4,0,23.6
Hyderabad,Nampally,17-Feb-23,0,19.9,33.8,13.4,55.3,0,16.1
Hyderabad,Nampally,18-Feb-23,0,20.1,33.5,18.3,59.7,0,19.2
Hyderabad,Nampally,19-Feb-23,0,20.7,33.6,22.6,77.7,0,6.4
Hyderabad,Nampally,20-Feb-23,0,21.1,32.9,27.9,75.5,0,18
Hyderabad,Nampally,21-Feb-23,0,21.4,34.4,25.8,64.2,0,17.6
Hyderabad,Nampally,22-Feb-23,0,21,35.7,14.1,61.1,0,32
Hyderabad,Nampally,23-Feb-23,0,21.5,35.7,18.2,56.1,0,33.2
Hyderabad,Nampally,24-Feb-23,0,21.3,35.2,21.5,62.4,0,16.1
Hyderabad,Nampally,25-Feb-23,0,21.6,35.5,16.2,60.2,0,15.3
Hyderabad,Nampally,26-Feb-23,0,21.1,35.3,14.8,55.3,0,6.8
Hyderabad,Nampally,27-Feb-23,0,21.7,34.3,15.9,45.6,0,55.4
Hyderabad,Nampally,28-Feb-23,0,21.7,34.3,15.5,49.8,0,8.7
Hyderabad,Saidabad,01-Feb-23,0,20.9,31.7,40.6,87.6,0,2.8
Hyderabad,Saidabad,02-Feb-23,0,18.6,30.9,37.9,77.7,0,7.8
Hyderabad,Saidabad,03-Feb-23,0,17.1,31.3,26.1,72.7,0,6.4
Hyderabad,Saidabad,04-Feb-23,0,18.2,31.7,15.1,68.3,0,4.8
Hyderabad,Saidabad,05-Feb-23,0,18.1,33.3,19.5,58.5,0,2.5
Hyderabad,Saidabad,06-Feb-23,0,18.4,33.2,18.2,80.9,0,8.4
Hyderabad,Saidabad,07-Feb-23,0,19.7,33.1,27,86.2,0,2.1
Hyderabad,Saidabad,08-Feb-23,0,20.8,33.4,31.6,91.2,0,10.9
Hyderabad,Saidabad,09-Feb-23,0,20,33.8,30.4,80.1,0,1.6
Hyderabad,Saidabad,10-Feb-23,0,19.3,34,25,71.4,0,1.7
Hyderabad,Saidabad,11-Feb-23,0,19.4,34.4,12.2,60.1,0,6.8
Hyderabad,Saidabad,12-Feb-23,0,20.2,35.1,11.1,61.6,0,7
Hyderabad,Saidabad,13-Feb-23,0,19.6,34.5,14.4,51.8,0,5.4
Hyderabad,Saidabad,14-Feb-23,0,18,33.4,11.6,51.4,0,6.9
Hyderabad,Saidabad,15-Feb-23,0,18.2,33.5,8.4,60.5,0,4.3
Hyderabad,Saidabad,16-Feb-23,0,19.4,34.1,9.6,57.9,0,4.3
Hyderabad,Saidabad,17-Feb-23,0,19.7,34,10.3,57.6,0,6.7
Hyderabad,Saidabad,18-Feb-23,0,20,34,15.5,61,0,4
Hyderabad,Saidabad,19-Feb-23,0,20.4,34.4,19.5,90.8,0,7
Hyderabad,Saidabad,20-Feb-23,0,20.7,33.1,30.2,84.3,0,4.2
Hyderabad,Saidabad,21-Feb-23,0,20.7,34.2,25.9,69.7,0,6.2
Hyderabad,Saidabad,22-Feb-23,0,21.3,34.6,14.2,61.4,0,2.8
Hyderabad,Saidabad,23-Feb-23,0,20.4,35.7,13.1,52.5,0,7.1
Hyderabad,Saidabad,24-Feb-23,0,20.5,35.9,17.8,66.2,0,3.1
Hyderabad,Saidabad,25-Feb-23,0,19.9,35.5,13.1,63.3,0,3.9
Hyderabad,Saidabad,26-Feb-23,0,20,36.3,11.6,60.1,0,5.1
Hyderabad,Saidabad,27-Feb-23,0,20.5,34.7,12.2,59.2,0,3.4
Hyderabad,Saidabad,28-Feb-23,0,20.4,35.4,13.1,63.3,0,3.6
Hyderabad,Secunderabad,01-Feb-23,0,22.1,30.8,42.6,84.8,0,6.4
Hyderabad,Secunderabad,02-Feb-23,0,19.5,29.8,42.6,83.7,0,8.7
Hyderabad,Secunderabad,03-Feb-23,0,17.8,30,29.9,72.5,0,3.7
Hyderabad,Secunderabad,04-Feb-23,0,18.6,30.7,17.4,61,0,7.6
Hyderabad,Secunderabad,05-Feb-23,0,19.1,32.7,21.2,56.1,0,1.3
Hyderabad,Secunderabad,06-Feb-23,0,19.7,32.2,20.8,63.4,0,2.5
Hyderabad,Secunderabad,07-Feb-23,0,21.4,32.4,31,71.3,0,4.6
Hyderabad,Secunderabad,08-Feb-23,0,21.4,32.6,34.9,77.2,0,3.1
Hyderabad,Secunderabad,09-Feb-23,0,21.1,33,28.5,69.5,0,3.3
Hyderabad,Secunderabad,10-Feb-23,0,19,32.7,20.5,70.2,0,2.6
Hyderabad,Secunderabad,11-Feb-23,0,19.5,32.8,14.5,64.1,0,2.4
Hyderabad,Secunderabad,12-Feb-23,0,20,33.4,12.9,65,0,2.4
Hyderabad,Secunderabad,13-Feb-23,0,20,33.3,16.5,46.7,0,3
Hyderabad,Secunderabad,14-Feb-23,0,17.8,32.1,13.3,45.7,0,6
Hyderabad,Secunderabad,15-Feb-23,0,18.7,32.2,9.6,53,0,3
Hyderabad,Secunderabad,16-Feb-23,0,19.8,33,11.7,57.6,0,17.9
Hyderabad,Secunderabad,17-Feb-23,0,19.9,32.8,14.4,55.8,0,17.6
Hyderabad,Secunderabad,18-Feb-23,0,20.7,32.6,18.5,64.3,0,2.9
Hyderabad,Secunderabad,19-Feb-23,0,20.8,32.6,23.7,76.2,0,3.9
Hyderabad,Secunderabad,20-Feb-23,0,20.9,31.8,33.8,73.7,0,4.7
Hyderabad,Secunderabad,21-Feb-23,0,21.2,32.9,28.3,68.9,0,3
Hyderabad,Secunderabad,22-Feb-23,0,21.1,34.2,14.3,66.9,0,4.2
Hyderabad,Secunderabad,23-Feb-23,0,21.8,34.9,18.3,58.2,0,4.4
Hyderabad,Secunderabad,24-Feb-23,0,21.2,33.8,21.3,64.8,0,4
Hyderabad,Secunderabad,25-Feb-23,0,21.3,33.6,17.9,64,0,3.1
Hyderabad,Secunderabad,26-Feb-23,0,20.9,34.2,12.8,57.4,0,2.7
Hyderabad,Secunderabad,27-Feb-23,0,20.9,32.7,18.9,49.9,0,14.6
Hyderabad,Secunderabad,28-Feb-23,0,21.7,33,17.2,57,0,4.5
Hyderabad,Shaikpet,01-Feb-23,0,19.3,32.6,35.3,77.9,0,65.1
Hyderabad,Shaikpet,02-Feb-23,0,18.3,31.6,34.7,67,0,65.1
Hyderabad,Shaikpet,03-Feb-23,0,16.6,32.6,25.1,58.1,0,65.1
Hyderabad,Shaikpet,04-Feb-23,0,15.5,31.9,17.3,75.9,0,65.1
Hyderabad,Shaikpet,05-Feb-23,0,16.3,34.6,19.1,69.1,0,65.1
Hyderabad,Shaikpet,06-Feb-23,0,16.9,32.9,20.3,80.7,0,65.1
Hyderabad,Shaikpet,07-Feb-23,0,18.8,32.9,24.4,79.8,0,65.1
Hyderabad,Shaikpet,08-Feb-23,0,19.5,34.3,28.8,81.8,0,65.1
Hyderabad,Shaikpet,09-Feb-23,0,18.4,34.1,25.9,82.3,0,9.9
Hyderabad,Shaikpet,10-Feb-23,0,16.6,34.6,18.8,78.7,0,4.4
Hyderabad,Shaikpet,11-Feb-23,0,15.1,33.8,13,73.2,0,50.9
Hyderabad,Shaikpet,12-Feb-23,0,16.8,36.1,13.4,70.9,0,65.1
Hyderabad,Shaikpet,13-Feb-23,0,19.9,35.6,17,48.2,0,65.1
Hyderabad,Shaikpet,14-Feb-23,0,13.8,32.9,14,67.2,0,65.1
Hyderabad,Shaikpet,15-Feb-23,0,14.2,33.5,10.2,63.6,0,65.1
Hyderabad,Shaikpet,16-Feb-23,0,15.1,34.7,12.8,64.2,0,65.1
Hyderabad,Shaikpet,17-Feb-23,0,16.1,34.6,13.5,62.5,0,65.1
Hyderabad,Shaikpet,18-Feb-23,0,16.7,34,18.2,73.6,0,65.1
Hyderabad,Shaikpet,19-Feb-23,0,18.4,33.5,19.8,86.4,0,29.5
Hyderabad,Shaikpet,20-Feb-23,0,17.6,33.9,26.1,83.6,0,65.1
Hyderabad,Shaikpet,21-Feb-23,0,17.6,35.1,23.3,74.2,0,65.1
Hyderabad,Shaikpet,22-Feb-23,0,17.7,36.6,12.8,72.8,0,37.5
Hyderabad,Shaikpet,23-Feb-23,0,18.8,37.6,15.8,53.6,0,65.1
Hyderabad,Shaikpet,24-Feb-23,0,18.5,36.3,17.2,75.6,0,65.1
Hyderabad,Shaikpet,25-Feb-23,0,18.4,36.8,15.8,69.5,0,12.9
Hyderabad,Shaikpet,26-Feb-23,0,17.4,36.2,11.5,54.7,0,65.1
Hyderabad,Shaikpet,27-Feb-23,0,18.5,35.6,15.6,48.5,0,65.1
Hyderabad,Shaikpet,28-Feb-23,0,18.4,35.8,14.9,59,0,65.1
Hyderabad,Tirumalgiri,01-Feb-23,0,20.2,31,49.5,80.5,0,8.1
Hyderabad,Tirumalgiri,02-Feb-23,0,18.8,28.8,52.2,74,0,12.7
Hyderabad,Tirumalgiri,03-Feb-23,0,14.9,29.1,37.7,63.2,0,11.9
Hyderabad,Tirumalgiri,04-Feb-23,0,16.7,29.8,25.3,72.6,0,6.4
Hyderabad,Tirumalgiri,05-Feb-23,0,16.4,32.6,29.9,70.8,0,5.3
Hyderabad,Tirumalgiri,06-Feb-23,0,17.3,32.9,28.6,73,0,7.9
Hyderabad,Tirumalgiri,07-Feb-23,0,18.3,32.2,36.9,86.9,0,9.8
Hyderabad,Tirumalgiri,08-Feb-23,0,19.8,33.5,38.9,85.9,0,5.6
Hyderabad,Tirumalgiri,09-Feb-23,0,18.6,33.1,35.7,82.7,0,7.2
Hyderabad,Tirumalgiri,10-Feb-23,0,17.2,32.8,27.9,74,0,7.7
Hyderabad,Tirumalgiri,11-Feb-23,0,17.3,33,23.8,70.4,0,9.1
Hyderabad,Tirumalgiri,12-Feb-23,0,19.2,34.5,20,70,0,7.9
Hyderabad,Tirumalgiri,13-Feb-23,0,18.2,33.6,25.2,61.2,0,8.7
Hyderabad,Tirumalgiri,14-Feb-23,0,15.9,33,22.5,56,0,10.2
Hyderabad,Tirumalgiri,15-Feb-23,0,16.4,32.4,17.1,60.3,0,7.1
Hyderabad,Tirumalgiri,16-Feb-23,0,17.8,32.2,19.1,57.3,0,9.6
Hyderabad,Tirumalgiri,17-Feb-23,0,18.9,32.7,23.1,55.4,0,9.7
Hyderabad,Tirumalgiri,18-Feb-23,0,18,33,26.5,72.7,0,9.8
Hyderabad,Tirumalgiri,19-Feb-23,0,18.3,32.8,31.9,88.2,0,13.2
Hyderabad,Tirumalgiri,20-Feb-23,0,18.8,31.6,43.7,86.9,0,7.7
Hyderabad,Tirumalgiri,21-Feb-23,0,19,33.2,36.3,81.8,0,7.2
Hyderabad,Tirumalgiri,22-Feb-23,0,19.3,34,20.5,76.3,0,7
Hyderabad,Tirumalgiri,23-Feb-23,0,19.4,34.3,25.4,66.8,0,9.2
Hyderabad,Tirumalgiri,24-Feb-23,0,18.8,33,39.1,45,0.1,1
Hyderabad,Tirumalgiri,25-Feb-23,0,18.3,32.5,18.5,60.6,0,4
Hyderabad,Tirumalgiri,26-Feb-23,0,19.3,34.1,14.2,63.6,0,5.9
Hyderabad,Tirumalgiri,27-Feb-23,0,19.8,33.8,27.9,58.3,0,9.1
Hyderabad,Tirumalgiri,28-Feb-23,0,19.1,34,24.8,68.2,0,7.5
Hyderabad,Amberpet,01-Mar-23,0,21.6,33,16.9,56.4,0.1,2.8
Hyderabad,Amberpet,02-Mar-23,0,21.9,32.6,21.7,65.1,0,2.8
Hyderabad,Amberpet,03-Mar-23,0,23.1,33,18.7,53.7,0,1.6
Hyderabad,Amberpet,04-Mar-23,0,22.6,32.8,22.7,54.6,0,2.6
Hyderabad,Amberpet,05-Mar-23,0,23,33.1,16.9,54.6,0,2.7
Hyderabad,Amberpet,06-Mar-23,0,22.6,33.9,18.4,58.1,0,2.1
Hyderabad,Amberpet,07-Mar-23,0,22.6,33.4,19.5,57.7,0,3
Hyderabad,Amberpet,08-Mar-23,0,21.2,30.4,31.3,56.8,0,4
Hyderabad,Amberpet,09-Mar-23,0,22.3,33,21.1,65.2,0,2.2
Hyderabad,Amberpet,10-Mar-23,0,21.8,32.8,22.7,63.8,0,2.8
Hyderabad,Amberpet,11-Mar-23,0,22.6,32.9,21.7,64.6,0,2.4
Hyderabad,Amberpet,12-Mar-23,0,22.6,32.7,29.4,81.8,0,1.5
Hyderabad,Amberpet,13-Mar-23,0,21.8,32.6,28,70,0,2.5
Hyderabad,Amberpet,14-Mar-23,0,22.1,34,15.6,56.4,0,2.1
Hyderabad,Amberpet,15-Mar-23,0,22.2,33.9,12.3,59,0,2.1
Hyderabad,Amberpet,16-Mar-23,0,21.2,32.8,26.3,95.1,0,2.7
Hyderabad,Amberpet,17-Mar-23,18.7,19.7,30.4,48.8,100,0,1.2
Hyderabad,Amberpet,18-Mar-23,4.7,20.3,26.8,62.2,100,0,5.8
Hyderabad,Amberpet,19-Mar-23,7.6,18.8,31.1,51.3,100,0.1,3.3
Hyderabad,Amberpet,20-Mar-23,0,21.2,30.4,49.7,99.8,0,1.7
Hyderabad,Amberpet,21-Mar-23,0,20,32.4,25.6,98.5,0,2
Hyderabad,Amberpet,22-Mar-23,0,22.3,32.7,26.8,72.7,0,2.5
Hyderabad,Amberpet,23-Mar-23,0,23.6,34,23.2,86.9,0,1.9
Hyderabad,Amberpet,24-Mar-23,0,23.2,34.2,23.7,91.6,0,2.3
Hyderabad,Amberpet,25-Mar-23,0,23.6,33.9,35.8,96.9,0,2.2
Hyderabad,Amberpet,26-Mar-23,0.3,23.7,32.9,40.3,84.4,0,2
Hyderabad,Amberpet,27-Mar-23,0,25.4,34.9,27.4,82.7,0,2
Hyderabad,Amberpet,28-Mar-23,0,25.2,35.4,21.1,90.7,0,1.9
Hyderabad,Amberpet,29-Mar-23,0,23.6,37,19.9,96,0.1,2.5
Hyderabad,Amberpet,30-Mar-23,0,25.8,36.5,22.3,81.7,0.1,2.8
Hyderabad,Amberpet,31-Mar-23,0,25.1,37.5,17.5,88.2,0,2.6
Hyderabad,Ameerpet,01-Mar-23,0,22.4,34.7,18.3,48.7,0,11.7
Hyderabad,Ameerpet,02-Mar-23,0,22.2,31.8,23,56.4,0,16.5
Hyderabad,Ameerpet,03-Mar-23,0,22.5,34.1,22.9,42.2,0,15.1
Hyderabad,Ameerpet,04-Mar-23,0,22.7,34.6,23.1,42.7,0,4.4
Hyderabad,Ameerpet,05-Mar-23,0,24.2,34.7,17,36.2,0,21.9
Hyderabad,Ameerpet,06-Mar-23,0,24.1,34.9,13.1,40.7,0,27.9
Hyderabad,Ameerpet,07-Mar-23,0,22.1,34.9,14.5,35.3,0,4.4
Hyderabad,Ameerpet,08-Mar-23,0,21.3,29.7,35.3,50.6,0,2.7
Hyderabad,Ameerpet,09-Mar-23,0,22.6,32.1,24.2,57.6,0,1.9
Hyderabad,Ameerpet,10-Mar-23,0,23.3,33.5,15.9,46.9,0,2.2
Hyderabad,Ameerpet,11-Mar-23,0,22.8,33.8,14.7,61.7,0,2
Hyderabad,Ameerpet,12-Mar-23,0,22.9,31.8,30.9,86,0,2.5
Hyderabad,Ameerpet,13-Mar-23,0,22.4,34.3,23.7,76.2,0,1.9
Hyderabad,Ameerpet,14-Mar-23,0,21.8,32.7,16,56.4,0,1.8
Hyderabad,Ameerpet,15-Mar-23,0,22.5,33.2,13.9,49,0.1,2.2
Hyderabad,Ameerpet,16-Mar-23,0,21.6,34.3,26.7,97,0.1,1.8
Hyderabad,Ameerpet,17-Mar-23,30.3,20,31.9,49.7,96.9,0,0.2
Hyderabad,Ameerpet,18-Mar-23,2.3,20.6,28.6,63.1,96,0,1.9
Hyderabad,Ameerpet,19-Mar-23,12.7,18.4,30.1,56.1,93.4,0,1.6
Hyderabad,Ameerpet,20-Mar-23,0,21.4,30.8,46.2,89.9,0,0.1
Hyderabad,Ameerpet,21-Mar-23,0,21,32.8,29.7,89.9,0,0.3
Hyderabad,Ameerpet,22-Mar-23,0,22.6,32.5,32.4,67.8,0,0.1
Hyderabad,Ameerpet,23-Mar-23,0,24,33,28.5,77,0,2.1
Hyderabad,Ameerpet,24-Mar-23,0,24.1,33.7,28.2,79.4,0,1.3
Hyderabad,Ameerpet,25-Mar-23,0,24.3,35.6,34.8,84.8,0,0.3
Hyderabad,Ameerpet,26-Mar-23,0,24.4,34.3,40.3,74.5,0,0.1
Hyderabad,Ameerpet,27-Mar-23,0,25.7,37.3,30.9,73.1,0.1,1.7
Hyderabad,Ameerpet,28-Mar-23,0,25.6,36.2,23.6,78.1,0,0.2
Hyderabad,Ameerpet,29-Mar-23,0,24.4,36.9,18.8,83.6,0,2.6
Hyderabad,Ameerpet,30-Mar-23,0,26.5,37.1,24.2,72.3,0,1.1
Hyderabad,Ameerpet,31-Mar-23,0,26.9,37.2,21.2,72.3,0,0.1
Hyderabad,Asifnagar,01-Mar-23,0,22,34.1,8.8,52.6,0,9.9
Hyderabad,Asifnagar,02-Mar-23,0,22.2,33.6,11.5,64,0,15.9
Hyderabad,Asifnagar,03-Mar-23,0,21.8,33,10,51.7,0,15
Hyderabad,Asifnagar,04-Mar-23,0,22.9,34.3,13.4,47.6,0,65.1
Hyderabad,Asifnagar,05-Mar-23,0,22.1,34.5,8.7,52.6,0,14.7
Hyderabad,Asifnagar,06-Mar-23,0,22.4,35,8.8,58.3,0,34.2
Hyderabad,Asifnagar,07-Mar-23,0,22.5,34.4,10.8,51.3,0,65.1
Hyderabad,Asifnagar,08-Mar-23,0,21.9,31,20.5,53.1,0,17.2
Hyderabad,Asifnagar,09-Mar-23,0,22.6,34.1,12.1,64.9,0,13.6
Hyderabad,Asifnagar,10-Mar-23,0,21.9,33.4,11.5,61.7,0,18.4
Hyderabad,Asifnagar,11-Mar-23,0,23.3,33.6,11.5,60.6,0,65.1
Hyderabad,Asifnagar,12-Mar-23,0,23.1,32.8,21.4,70.3,0,25.8
Hyderabad,Asifnagar,13-Mar-23,0,22.1,33.1,14.7,74.7,0,39.9
Hyderabad,Asifnagar,14-Mar-23,0,22,34,6.9,56.9,0,65.1
Hyderabad,Asifnagar,15-Mar-23,0,22.7,34.3,5.6,52.4,0,65.1
Hyderabad,Asifnagar,16-Mar-23,0,22,33.8,13.4,82.1,0,43.7
Hyderabad,Asifnagar,17-Mar-23,28.2,19.7,31,44.5,100,0,65.1
Hyderabad,Asifnagar,18-Mar-23,7.4,20.4,27.9,62.3,100,0,32.7
Hyderabad,Asifnagar,19-Mar-23,9.3,18.7,30.5,53.7,100,0,65.1
Hyderabad,Asifnagar,20-Mar-23,0,21.1,31.5,44.8,100,0,28.7
Hyderabad,Asifnagar,21-Mar-23,0,20.7,32.8,16.5,100,0,63.2
Hyderabad,Asifnagar,22-Mar-23,0,21.9,32.7,18.7,84.7,0,65.1
Hyderabad,Asifnagar,23-Mar-23,0,23,33.4,16.7,89,0,60.7
Hyderabad,Asifnagar,24-Mar-23,0,23.9,34.4,16,94.7,0,61.6
Hyderabad,Asifnagar,25-Mar-23,0,23.8,34.4,25.4,96.5,0,21.5
Hyderabad,Asifnagar,26-Mar-23,0.9,23.7,33.4,36.4,87.1,0,65.1
Hyderabad,Asifnagar,27-Mar-23,0,24.6,36,20.9,81.6,0,65.1
Hyderabad,Asifnagar,28-Mar-23,0,25,36.1,12.9,84.8,0,47.5
Hyderabad,Asifnagar,29-Mar-23,0,23.9,36.8,7.7,86.5,0,65.1
Hyderabad,Asifnagar,30-Mar-23,0,25,36.8,14.2,77.5,0,65.1
Hyderabad,Asifnagar,31-Mar-23,0,26.2,37.3,10.3,74.3,0,65.1
Hyderabad,Bahadurpura,01-Mar-23,0,20.1,34.5,14,58.8,0,6.2
Hyderabad,Bahadurpura,02-Mar-23,0,20.1,33,15.8,70.1,0,14.8
Hyderabad,Bahadurpura,03-Mar-23,0,19.6,33.1,14.5,68.3,0,9.3
Hyderabad,Bahadurpura,04-Mar-23,0,21.1,33.4,16.1,60.3,0,12.4
Hyderabad,Bahadurpura,05-Mar-23,0,20.5,35.4,12,62,0,50
Hyderabad,Bahadurpura,06-Mar-23,0,20.2,33.8,10.6,52.3,0,5.6
Hyderabad,Bahadurpura,07-Mar-23,0,20.7,33.5,12.8,51.1,0,65.1
Hyderabad,Bahadurpura,08-Mar-23,0,19.7,30.9,20.1,48.2,0,65.1
Hyderabad,Bahadurpura,09-Mar-23,0,20.5,32.8,13.8,73,0,11.3
Hyderabad,Bahadurpura,10-Mar-23,0,20,33.2,16.1,58.5,0,17.3
Hyderabad,Bahadurpura,11-Mar-23,0,21.2,34.5,15.1,57,0,14.8
Hyderabad,Bahadurpura,12-Mar-23,0,21.3,32.9,22.7,83.3,0,9.3
Hyderabad,Bahadurpura,13-Mar-23,0,20.6,32.9,17.1,80.1,0,12
Hyderabad,Bahadurpura,14-Mar-23,0,20.7,33.7,11.1,63.1,0,65.1
Hyderabad,Bahadurpura,15-Mar-23,0,21.8,34.4,8.8,65.6,0,65.1
Hyderabad,Bahadurpura,16-Mar-23,0,22.2,33.3,16.2,87.6,0,18.7
Hyderabad,Bahadurpura,17-Mar-23,40.9,19.6,30.8,32,100,0,65.1
Hyderabad,Bahadurpura,18-Mar-23,12.7,19.8,26.8,65,100,0,65.1
Hyderabad,Bahadurpura,19-Mar-23,5.8,18.7,30.3,38.4,100,0,65.1
Hyderabad,Bahadurpura,20-Mar-23,0,21.1,30.5,33.2,100,0,2.6
Hyderabad,Bahadurpura,21-Mar-23,0,20.8,32.5,21.6,100,0,65.1
Hyderabad,Bahadurpura,22-Mar-23,0,21.8,32.8,20.4,81.4,0,2.2
Hyderabad,Bahadurpura,23-Mar-23,0,22.2,33.4,17.5,85.3,0,4
Hyderabad,Bahadurpura,24-Mar-23,0,23.6,34.2,17.2,88,0,6.2
Hyderabad,Bahadurpura,25-Mar-23,0,23.9,34.3,22.4,100,0,4.4
Hyderabad,Bahadurpura,26-Mar-23,0.5,23.8,32.9,27.1,85.8,0,3.8
Hyderabad,Bahadurpura,27-Mar-23,0,24.2,36,20.6,88,0,30.7
Hyderabad,Bahadurpura,28-Mar-23,0,24.2,35.7,17.7,83.9,0,5.7
Hyderabad,Bahadurpura,29-Mar-23,0,24,37,13.8,91.1,0,4.3
Hyderabad,Bahadurpura,30-Mar-23,0,24.4,36.6,20.5,86.9,0,65.1
Hyderabad,Bahadurpura,31-Mar-23,0,25.1,37.7,15,82.4,0,4.1
Hyderabad,Bandlaguda,01-Mar-23,0,21.6,32.9,18.8,52.7,0,3.2
Hyderabad,Bandlaguda,02-Mar-23,0,20.4,32.9,21.3,61.8,0,3.2
Hyderabad,Bandlaguda,03-Mar-23,0,20.6,32.9,19,54.2,0,3.9
Hyderabad,Bandlaguda,04-Mar-23,0,21.8,33.1,22.4,47.1,0,3.8
Hyderabad,Bandlaguda,05-Mar-23,0,20.5,33.7,17.1,50.9,0,3.9
Hyderabad,Bandlaguda,06-Mar-23,0,21.7,33.9,18.6,52.7,0,3.6
Hyderabad,Bandlaguda,07-Mar-23,0,21.6,33.8,19,54.2,0,6.3
Hyderabad,Bandlaguda,08-Mar-23,0,20.5,30,32.6,52.3,0,6
Hyderabad,Bandlaguda,09-Mar-23,0,21,33.9,18.9,63.2,0,3.6
Hyderabad,Bandlaguda,10-Mar-23,0,20.1,32.8,21.9,59.9,0,3.3
Hyderabad,Bandlaguda,11-Mar-23,0,21.3,33.2,22.6,62.2,0,3.6
Hyderabad,Bandlaguda,12-Mar-23,0,21.8,32.7,30.5,80.4,0,3.2
Hyderabad,Bandlaguda,13-Mar-23,0,20.3,32.9,25.8,69,0,4.4
Hyderabad,Bandlaguda,14-Mar-23,0,20.9,34.3,15.2,56.1,0,3
Hyderabad,Bandlaguda,15-Mar-23,0,21.2,33.9,14,55.6,0,3.4
Hyderabad,Bandlaguda,16-Mar-23,0,21.4,33.4,20.7,88.3,0,3.5
Hyderabad,Bandlaguda,17-Mar-23,35.5,19.5,32.1,46.3,93.3,0,17.4
Hyderabad,Bandlaguda,18-Mar-23,7.3,19.3,27.5,63.7,92,0,4.1
Hyderabad,Bandlaguda,19-Mar-23,5,18.6,29.6,53.9,90.6,0,65.1
Hyderabad,Bandlaguda,20-Mar-23,0,19.7,31.1,45.9,90.1,0,65.1
Hyderabad,Bandlaguda,21-Mar-23,0,19,32.2,26.8,86.5,0,4
Hyderabad,Bandlaguda,22-Mar-23,0,20.4,32.5,28.7,77.6,0,65.1
Hyderabad,Bandlaguda,23-Mar-23,0,20.9,33.6,25.6,80.7,0,3.3
Hyderabad,Bandlaguda,24-Mar-23,0,21.3,33.5,21.4,83.6,0,5.6
Hyderabad,Bandlaguda,25-Mar-23,0,23,34.5,31.3,84.5,0,4.3
Hyderabad,Bandlaguda,26-Mar-23,2,22.5,33.4,38,82.2,0,5.9
Hyderabad,Bandlaguda,27-Mar-23,0,22.5,35.1,28.6,81,0,3.9
Hyderabad,Bandlaguda,28-Mar-23,0,21.8,34.8,23.2,79.8,0,5
Hyderabad,Bandlaguda,29-Mar-23,0,22.8,36.5,17.8,83.2,0,4.5
Hyderabad,Bandlaguda,30-Mar-23,0,23.3,36,24.7,81.1,0,5.4
Hyderabad,Bandlaguda,31-Mar-23,0,23.2,36.9,18.2,78.3,0,3.8
Hyderabad,Charminar,01-Mar-23,0,21.4,33,19.7,62.7,0,8.2
Hyderabad,Charminar,02-Mar-23,0,20.9,32.8,21.8,68.6,0,8.6
Hyderabad,Charminar,03-Mar-23,0,21.2,33.2,19.5,64.9,0,5.9
Hyderabad,Charminar,04-Mar-23,0,22.7,34,23.8,59.7,0,7.9
Hyderabad,Charminar,05-Mar-23,0,21.6,34.2,17.4,61.4,0,6.4
Hyderabad,Charminar,06-Mar-23,0,22.2,33.9,20,63.2,0,4.3
Hyderabad,Charminar,07-Mar-23,0,21.8,33.9,19.8,66.2,0,6.9
Hyderabad,Charminar,08-Mar-23,0,20.8,30.3,32.7,64.4,0,7.7
Hyderabad,Charminar,09-Mar-23,0,21.3,33.1,21.6,62.6,0,4.6
Hyderabad,Charminar,10-Mar-23,0,21.9,33.2,22.2,59,0,6.7
Hyderabad,Charminar,11-Mar-23,0,22,33.6,23.3,63.2,0,5.9
Hyderabad,Charminar,12-Mar-23,0,22.1,33.2,29.3,73.2,0,3.4
Hyderabad,Charminar,13-Mar-23,0,21.8,33.5,26.4,65.8,0,6.2
Hyderabad,Charminar,14-Mar-23,0,22.5,33.9,15.7,55.4,0,4
Hyderabad,Charminar,15-Mar-23,0,22.2,33.8,9.6,55.2,0,6.4
Hyderabad,Charminar,16-Mar-23,0,22.3,33.3,25.1,79.2,0,7.2
Hyderabad,Charminar,17-Mar-23,31.5,19.9,30.5,49.9,90.9,0,4.3
